(8, 132);10
(105, 116);13
(0, 7);7
(15, 132);0
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);9
(15, 132);9
(8, 126);10
(106, 116);10
(136, 117);13
(136, 86);4
(122, 139);0
(0, 7);9
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);0
(0, 7);7
(15, 132);9
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);13
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);13
(143, 68);0
(58, 127);10
