(0, 7);7
(8, 132);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);0
(113, 13);4
(35, 71);10
(51, 139);10
(113, 13);4
(120, 15);10
(15, 132);9
(8, 129);5
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);10
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);7
(0, 7);7
(15, 132);9
(8, 132);6
(8, 132);10
(105, 116);3
(0, 7);7
(15, 132);9
(8, 132);10
(106, 116);10
(136, 117);13
(136, 86);4
(122, 138);0
(0, 7);5
(15, 132);9
(8, 126);6
(8, 132);10
(105, 116);0
(0, 7);6
(15, 132);4
(15, 132);9
(8, 129);5
(8, 132);10
(107, 117);1
(0, 7);0
(15, 132);9
(8, 132);10
(105, 116);10
(136, 115);5
(0, 7);7
(15, 132);9
(8, 132);10
(105, 116);6
(110, 140);0
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);1
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
