(0, 7);7
(8, 132);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);6
(15, 132);9
(8, 129);5
(8, 132);10
(107, 117);2
(0, 7);7
(15, 132);9
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 139);0
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 84);4
(122, 137);1
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);7
(8, 132);10
(105, 116);12
(0, 7);7
(15, 132);9
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 137);1
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);13
(136, 85);4
(122, 140);0
(0, 7);13
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);4
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 140);0
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 139);0
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 116);1
(0, 7);7
(15, 132);9
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);2
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(123, 139);10
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
