(136, 86);4
(15, 132);9
(8, 129);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);11
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);9
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);10
(168, 167);2
(0, 6);10
(58, 151);1
(0, 7);7
(15, 132);9
(8, 125);7
(8, 132);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 137);0
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);13
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 116);0
(0, 7);7
(15, 132);9
(8, 132);1
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);13
(0, 7);7
(15, 132);9
(8, 128);6
(8, 132);10
(105, 116);10
(136, 117);0
(0, 7);7
(15, 132);9
(8, 132);10
(105, 116);10
(136, 115);12
(136, 124);6
(0, 7);7
(15, 132);9
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);13
(0, 7);6
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);13
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);13
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 140);0
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);5
(1, 7);6
(35, 71);5
(15, 132);9
(8, 129);6
(8, 132);10
(105, 116);10
(136, 116);0
(0, 7);12
(15, 132);9
(8, 132);10
(105, 116);7
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);13
(0, 7);7
(15, 132);3
(15, 132);9
(8, 129);5
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);10
(7, 6);13
(136, 6);10
(17, 132);6
(19, 132);10
(116, 125);10
(136, 132);1
(0, 7);7
(15, 132);9
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);13
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
