(63, 5);0
(8, 132);10
(105, 116);6
(111, 139);0
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);13
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);3
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);1
(7, 6);7
(35, 71);5
(15, 132);9
(8, 129);5
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(121, 141);10
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 121);0
(0, 7);7
(15, 132);9
(8, 132);10
(106, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);4
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);11
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 117);13
(136, 86);4
(121, 141);10
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);10
(0, 7);7
(15, 132);9
(8, 132);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 126);5
(0, 7);7
(15, 132);9
(8, 132);3
(8, 137);11
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 138);12
(0, 7);8
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);11
