(0, 7);1
(15, 132);12
(15, 132);0
(8, 132);13
(8, 93);8
(125, 141);10
(0, 7);1
(15, 132);10
(111, 119);5
(1, 7);0
(35, 71);12
(15, 132);0
(8, 132);13
(8, 93);4
(22, 132);5
(8, 132);13
(8, 93);4
(22, 132);5
(8, 132);10
(105, 116);9
(13, 132);13
(8, 93);4
(22, 132);5
(8, 132);13
(8, 93);4
(22, 132);5
(8, 132);13
(8, 93);0
(8, 132);3
(8, 137);0
(8, 132);1
(8, 132);3
(8, 137);10
(107, 117);10
(136, 118);1
(0, 7);1
(15, 132);13
(15, 132);13
(15, 132);0
(8, 132);13
(8, 93);4
(22, 132);1
(22, 132);3
(0, 7);1
(22, 132);0
(8, 132);13
(8, 93);4
(22, 132);5
(8, 132);13
(8, 93);4
(22, 132);5
(8, 132);13
(8, 93);4
(22, 132);10
(119, 130);10
(0, 7);13
(15, 132);13
(15, 132);0
(8, 132);1
(8, 132);0
(8, 132);9
(8, 132);5
(8, 132);8
