(0, 7);7
(8, 132);10
(105, 116);10
(136, 115);12
(136, 124);9
(0, 7);7
(15, 132);9
(8, 132);10
(105, 116);10
(136, 117);13
(136, 86);4
(122, 140);0
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);13
(136, 86);4
(121, 140);10
(0, 7);7
(15, 132);9
(8, 128);10
(105, 116);10
(136, 117);9
(0, 7);7
(15, 132);9
(8, 132);10
(105, 116);3
(0, 7);7
(15, 132);9
(8, 132);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 137);1
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);9
(8, 126);10
(106, 116);10
(136, 117);13
(136, 86);4
(122, 139);0
(0, 7);7
(15, 132);9
(8, 126);10
(105, 116);10
(136, 115);12
(136, 124);13
(136, 85);4
(122, 138);12
(0, 7);7
(15, 132);5
