168;97
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;130
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;130
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;94
7;92
7;93
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;130
7;133
7;133
7;133
7;133
7;133
7;133
104;117
119;15
14;133
14;133
14;133
14;133
14;133
14;133
14;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
30;6
