62;8
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
7;130
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
104;117
119;15
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
14;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;93
7;117
7;126
7;127
7;128
7;128
7;129
7;130
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
7;133
